# NJOY2016 0 K U-235 ESZ at grid energies this port also chose.
# Oracle for tests/acer_ce_esz_vs_njoy2016.rs. Columns are MeV and barns.
# 17 significant digits: f64 needs that to round-trip exactly, and the test
# matches grid energies by EXACT equality.
energy_mev,total_b,absorption_b,elastic_b
1.22526899999999997e-3,4.97893229000000019e1,1.12688012000000004e1,1.35287299999999995e1
1.22631099999999989e-3,7.89648829000000063e1,3.41668512000000035e1,1.70127600000000001e1
1.22792299999999991e-3,1.36587189000000002e1,1.10925921999999999e0,1.08853100000000005e1
1.22887600000000006e-3,3.57500308999999987e1,5.24370922000000039e0,1.10168300000000006e1
1.22970299999999996e-3,7.53372628999999989e1,1.40955811999999998e1,1.44613700000000005e1
1.23064799999999998e-3,4.80583029000000010e1,1.12740711999999998e1,1.00490899999999996e1
1.23072299999999997e-3,5.44757709000000006e1,9.44520922000000063e0,1.40956799999999998e1
1.23242100000000004e-3,3.88175699000000023e1,5.70280821999999965e0,1.20376200000000004e1
1.23290500000000007e-3,4.53569828999999984e1,1.42888912000000001e1,1.11545100000000001e1
1.23301199999999991e-3,4.29350949000000028e1,8.96280321999999963e0,1.37379200000000008e1
1.23407899999999991e-3,6.36738329000000007e1,1.72327611999999988e1,1.41083599999999993e1
1.23524700000000008e-3,9.64578929000000045e1,4.04470912000000027e1,1.60787399999999998e1
1.23718299999999999e-3,8.10712328999999983e1,2.76922412000000016e1,1.54114699999999996e1
1.23965699999999991e-3,1.15061603000000005e2,3.13464111999999986e1,2.32306099999999986e1
1.24105799999999996e-3,3.31397089000000022e1,7.00804720999999997e0,1.21212099999999996e1
1.24224199999999996e-3,6.45013428999999974e1,1.34578912000000006e1,1.39303799999999995e1
1.24297899999999996e-3,3.90959129000000019e1,1.09018812000000000e1,1.17813700000000008e1
1.24350999999999997e-3,7.17398029000000008e1,2.90402711999999994e1,1.50616900000000005e1
1.24519800000000009e-3,3.83437659000000011e1,5.86513420999999990e0,1.19221699999999995e1
1.24635400000000008e-3,3.21776978999999983e1,3.00009621000000015e0,1.16003200000000000e1
1.24818900000000003e-3,4.16261279000000002e1,4.49310620999999966e0,1.15948300000000000e1
1.24855800000000009e-3,4.81853829000000005e1,1.30803011999999992e1,1.34506999999999994e1
1.24982499999999998e-3,4.00401458999999988e1,5.96220421000000034e0,1.21379400000000004e1
1.25079899999999992e-3,2.12146578999999988e1,3.08878721000000001e0,1.16256699999999995e1
1.25172000000000000e-3,4.17643358999999990e1,6.18275420999999969e0,1.20835600000000003e1
1.25346000000000008e-3,1.26664542999999995e2,4.28061312000000029e1,2.20733899999999998e1
1.25573599999999992e-3,4.53443029000000024e1,1.00568411999999991e1,1.18107799999999994e1
1.25705799999999992e-3,5.46889909000000003e1,7.14932921000000032e0,1.32326499999999996e1
1.25836400000000010e-3,4.48477309000000020e1,6.19339920999999993e0,1.25411800000000007e1
1.25940300000000008e-3,3.74757029000000017e1,7.57157120000000017e0,1.22646300000000004e1
1.26059599999999990e-3,3.31944589000000008e1,3.94827720000000015e0,1.10701199999999993e1
1.26205999999999996e-3,4.31968158999999972e1,6.10066419999999976e0,1.34530399999999997e1
1.26303799999999996e-3,3.98988079000000013e1,4.29827419999999982e0,9.77141199999999976e0
1.27119100000000007e-3,2.39459909000000017e1,3.05118920000000005e0,1.02489799999999995e1
1.27296399999999991e-3,1.99790093000000013e2,5.48406912000000020e1,4.14123000000000019e1
1.27522700000000009e-3,8.16421629000000024e1,2.68214411999999989e1,1.57932799999999993e1
1.27580100000000002e-3,1.94178479000000017e1,2.45806319999999978e0,1.34535599999999995e1
1.27659400000000004e-3,2.48908339000000005e1,4.85206520000000019e0,1.16991499999999995e1
1.27886400000000000e-3,6.89679529000000002e1,2.64163311999999983e1,1.32376699999999996e1
1.27992199999999996e-3,2.44208348999999991e1,8.11636919000000034e0,8.75929999999999964e0
1.28021199999999997e-3,4.01416978999999969e1,7.77638619000000020e0,1.08963400000000004e1
1.28059300000000001e-3,1.21524012999999997e2,2.03487912000000009e1,2.34784399999999991e1
1.28169500000000001e-3,3.34156199000000029e1,8.65617819000000033e0,1.26675100000000000e1
1.28299899999999995e-3,6.09466229000000013e1,2.31118112000000018e1,1.34802000000000000e1
1.28384700000000007e-3,5.40070549000000000e1,6.74184318999999999e0,1.36252499999999994e1
1.28424500000000005e-3,2.98405298999999999e1,3.41653818999999981e0,1.41290200000000006e1
1.28547899999999996e-3,2.27501078999999997e1,4.11812618999999991e0,1.20257000000000005e1
1.28660699999999994e-3,2.87863979000000008e1,5.24975619000000027e0,1.18096800000000002e1
1.28770800000000004e-3,5.03027828999999969e1,1.27532511999999993e1,1.29687500000000000e1
1.29114599999999996e-3,2.00093499000000001e1,2.28082818999999981e0,1.22855899999999991e1
1.29199299999999996e-3,4.05757758999999965e1,5.53289419000000038e0,1.26806199999999993e1
1.29255300000000010e-3,2.74363159000000003e1,3.45745418999999998e0,1.20866299999999995e1
1.29458599999999991e-3,4.13491829000000024e1,1.06006812000000004e1,1.10098500000000001e1
1.29614300000000003e-3,5.43022928999999976e1,1.83285412000000001e1,1.17377199999999995e1
1.29689800000000010e-3,9.54738829000000067e1,1.44089912000000009e1,1.68594700000000017e1
1.29769499999999997e-3,4.19372229000000019e1,1.93276411999999986e1,1.14345199999999991e1
1.29807899999999994e-3,2.64047559000000014e1,1.57052418000000005e0,1.10264000000000006e1
1.29877100000000000e-3,6.24635348999999991e1,2.93412317999999983e0,1.48574999999999999e1
1.30143800000000003e-3,3.05834548999999996e1,6.65539317999999991e0,1.30078600000000009e1
1.30331799999999992e-3,2.52696408999999989e1,3.40050917999999980e0,1.08100699999999996e1
1.30351899999999995e-3,4.55113028999999969e1,1.03722311999999999e1,1.16360799999999998e1
1.30643899999999995e-3,3.43096759000000020e1,2.03917417999999984e0,1.23712900000000001e1
1.30746000000000009e-3,2.02146109000000003e1,4.51176117999999970e0,1.02925100000000000e1
1.30814100000000008e-3,1.11936733000000004e2,2.41773312000000011e1,2.25959900000000005e1
1.30921800000000001e-3,2.13720989000000010e1,1.19039417999999997e0,1.31667500000000004e1
1.31058900000000002e-3,2.22076148999999994e1,4.69552517999999974e0,1.15285499999999992e1
1.31089399999999995e-3,2.14202179000000008e1,4.94445518000000028e0,1.12618100000000005e1
1.31189000000000002e-3,7.37628229000000033e1,1.89595611999999996e1,1.58985500000000002e1
1.31322699999999993e-3,2.13259349000000000e1,2.67703018000000004e0,1.11892200000000006e1
1.31570100000000007e-3,2.17588879000000013e1,2.85180017000000019e0,1.14495100000000001e1
1.31718099999999995e-3,1.23861222999999995e2,4.51955511999999970e1,2.18580199999999998e1
1.31809200000000009e-3,2.51240108999999983e1,1.04811212000000005e1,1.12978799999999993e1
1.32303999999999994e-3,5.97601699000000011e1,6.30273816999999958e0,1.25545399999999994e1
1.32345500000000007e-3,4.02054778999999982e1,6.39667617000000011e0,1.33055699999999995e1
1.32422599999999996e-3,3.80141218999999992e1,2.73702017000000009e0,1.14057399999999998e1
1.32561799999999998e-3,3.33737999000000016e1,9.07887816999999941e0,1.11447299999999991e1
1.32614600000000005e-3,5.43710029000000006e1,1.59741212000000008e1,1.34227600000000002e1
1.32646999999999995e-3,3.55883968999999993e1,7.83091516999999993e0,1.30580800000000004e1
1.32751000000000006e-3,2.74463828999999997e1,5.26526116999999960e0,1.05904600000000002e1
1.32814000000000001e-3,3.16347859000000007e1,7.48115416999999994e0,1.06810100000000006e1
1.32895999999999991e-3,7.32102229000000051e1,1.64330111999999993e1,1.47338400000000007e1
1.32988599999999996e-3,1.16163103000000007e2,3.59079812000000018e1,2.19991699999999994e1
1.33059999999999993e-3,5.11289068999999969e1,8.87184517000000028e0,1.33873899999999999e1
1.33140499999999991e-3,1.87509958999999995e1,3.17161317000000009e0,1.07788799999999991e1
1.33160300000000000e-3,1.73977728999999997e1,3.43459016999999989e0,1.02754300000000001e1
1.33227999999999992e-3,6.21776259000000024e1,7.46882417000000043e0,1.24136600000000001e1
1.33387599999999990e-3,6.19927558999999988e1,7.49207417000000042e0,1.36091200000000008e1
1.33540999999999998e-3,3.63664889000000002e1,2.41499715999999998e0,1.12478499999999997e1
1.33617599999999990e-3,3.39721489000000005e1,1.41149311999999991e1,8.88500600000000063e0
1.33875100000000000e-3,7.19837808999999993e1,9.04639915999999999e0,1.46153600000000008e1
1.33978299999999999e-3,2.10788219000000012e1,1.56505015999999997e0,1.16776800000000005e1
1.34051799999999996e-3,2.13422409000000002e1,2.35213415999999986e0,1.09059899999999992e1
1.34094300000000004e-3,1.53547419000000005e1,1.68037816000000007e0,1.07688799999999993e1
1.34198499999999997e-3,4.08067228999999969e1,8.20871116000000001e0,1.02499800000000008e1
1.34308900000000000e-3,5.81464528999999999e1,1.05641212000000007e1,1.10687200000000008e1
1.34348699999999998e-3,4.30452299000000025e1,4.69760815999999970e0,1.31629600000000000e1
1.34551099999999997e-3,4.80710498999999984e1,3.86944816000000014e0,1.19229299999999991e1
1.34663300000000007e-3,1.18654363000000004e2,3.80665812000000017e1,2.07736100000000015e1
1.34790999999999991e-3,4.21633788999999979e1,1.68987715999999999e0,1.21543399999999995e1
1.34936400000000003e-3,1.86734088999999983e1,2.11587016000000006e0,9.63592900000000085e0
1.34966800000000005e-3,9.94719829000000004e1,4.44381011999999984e1,1.60274199999999993e1
1.35240199999999994e-3,2.03925729000000011e1,1.56311015999999992e0,1.28504400000000008e1
1.35412599999999998e-3,2.00098929000000005e1,2.58506215000000017e0,1.12130299999999998e1
1.35438099999999999e-3,2.50259779000000009e1,4.12605314999999973e0,1.13240499999999997e1
1.35623800000000006e-3,2.11128329000000008e1,4.31988814999999970e0,1.14525000000000006e1
1.35708100000000000e-3,3.45181698999999966e1,8.85179815000000048e0,1.18128200000000003e1
1.35785599999999995e-3,3.69108908999999983e1,1.56966611999999994e1,1.16317900000000005e1
1.35874600000000009e-3,8.26435129000000046e1,2.65500511999999986e1,1.52336100000000005e1
1.35953099999999998e-3,1.82729199000000015e1,3.33893115000000007e0,9.09578699999999962e0
1.35961400000000009e-3,3.01979149000000007e1,7.88490614999999995e0,9.79827700000000057e0
1.36098399999999998e-3,5.61231398999999982e1,5.62250814999999982e0,1.43159299999999998e1
1.36165500000000003e-3,3.32127498999999986e1,5.25619815000000035e0,1.29190299999999993e1
1.36235400000000008e-3,2.67187449000000008e1,3.68518314999999985e0,1.11811100000000003e1
1.36277100000000003e-3,5.41835329000000030e1,5.04102114999999973e0,1.45861499999999999e1
1.36362599999999994e-3,3.77676708999999988e1,4.39376914999999979e0,1.30094399999999997e1
1.36592200000000010e-3,2.02937379000000000e1,2.26167514999999986e0,1.13926700000000007e1
1.36664300000000007e-3,2.68209589000000008e1,2.81544714999999979e0,1.14937299999999993e1
1.36702000000000004e-3,1.68786288999999989e1,2.32109314999999983e0,1.13441700000000001e1
1.36764999999999999e-3,5.80629028999999974e1,1.19065811000000004e1,1.32662800000000001e1
1.36876899999999993e-3,3.07226388999999998e1,3.74144714999999994e0,1.17208799999999993e1
1.37123999999999992e-3,2.59711429000000003e1,9.32799415000000032e0,9.71489300000000000e0
1.37268500000000001e-3,1.95079859000000013e1,3.20750813999999984e0,9.88712400000000002e0
1.37285300000000005e-3,9.66279128999999983e1,1.75212211000000018e1,1.91873800000000010e1
1.37404600000000008e-3,2.25997148999999986e1,3.99635014000000011e0,1.24760100000000005e1
1.37660899999999999e-3,2.47886059000000003e1,3.84927413999999990e0,1.05601099999999999e1
1.37828899999999999e-3,1.15149303000000003e2,3.27167110999999977e1,2.33270300000000006e1
1.37931500000000010e-3,2.92966468999999989e1,7.70046514000000037e0,1.12970400000000009e1
1.38024500000000000e-3,2.94964179000000009e1,3.13628814000000000e0,9.59376800000000074e0
1.38075999999999997e-3,8.59905229000000020e1,1.40689610999999992e1,1.53098399999999994e1
1.38198000000000010e-3,4.04597039000000009e1,9.12813914000000004e0,9.87602300000000000e0
1.38230400000000000e-3,8.34509129000000058e1,1.11040311000000003e1,1.80066500000000005e1
1.38364400000000006e-3,3.64128179000000003e1,2.64126613999999993e0,1.15322899999999997e1
1.38512800000000001e-3,2.52714429000000003e1,2.44669113999999999e0,1.02903199999999995e1
1.38605600000000009e-3,4.79470298999999969e1,6.45218813999999963e0,1.04139300000000006e1
1.38624199999999999e-3,4.15650179000000009e1,3.42344613999999980e0,1.21997199999999992e1
1.38720599999999999e-3,4.67031198999999972e1,5.90229814000000008e0,1.16749100000000006e1
1.38753199999999991e-3,6.33183349000000035e1,3.47596314000000017e0,1.43820700000000006e1
1.38875200000000004e-3,4.46850718999999970e1,3.59098014000000010e0,1.26542499999999993e1
1.38893999999999997e-3,4.39193558999999993e1,5.96014413999999970e0,1.52526299999999999e1
1.39042000000000007e-3,7.60421029000000033e1,1.35074711000000001e1,1.73580199999999998e1
1.39184899999999991e-3,2.30251999000000005e1,1.78945313000000006e0,1.16123999999999992e1
1.39315600000000000e-3,4.28817428999999990e1,1.17021610999999996e1,1.20320999999999998e1
1.39405900000000001e-3,4.92232229000000032e1,1.16399711000000003e1,1.33148599999999995e1
1.39511699999999997e-3,2.74597188999999986e1,2.19811712999999997e0,1.14205799999999993e1
1.39548800000000007e-3,3.99164499000000035e1,4.92941813000000018e0,1.23406300000000009e1
1.39633500000000007e-3,1.94553529000000012e1,1.74279212999999999e0,1.14759499999999992e1
1.39716199999999997e-3,3.21683884999999989e1,9.28136732000000020e-1,1.25769400000000005e1
1.39879999999999996e-3,2.39701698999999984e1,2.67128813000000020e0,1.11227499999999999e1
1.39903800000000002e-3,2.55225219000000010e1,3.24827012999999987e0,1.21859300000000008e1
1.40427000000000000e-3,2.34570839000000007e1,1.82517613000000001e0,1.18563600000000005e1
1.40531199999999992e-3,3.13579338999999990e1,4.91230212999999960e0,1.13323699999999992e1
1.40585899999999997e-3,4.33639628999999971e1,1.91532410999999989e1,1.08970000000000002e1
1.40643100000000009e-3,1.15241592999999995e2,3.04798310999999984e1,2.12807800000000000e1
1.40840400000000004e-3,3.45314709000000022e1,8.78982912999999932e0,1.19851899999999993e1
1.40944000000000009e-3,4.21842918999999981e1,6.25880013000000002e0,1.11028500000000001e1
1.41072099999999998e-3,1.41323262999999997e2,3.32332810999999992e1,3.11207299999999982e1
1.41138000000000006e-3,2.17216489000000017e1,3.38948412000000010e0,1.22287300000000005e1
1.41204599999999992e-3,3.07694168999999995e1,6.30427511999999979e0,1.14742800000000003e1
1.41316300000000005e-3,2.99762559000000017e1,5.79339412000000031e0,1.09466599999999996e1
1.41384600000000007e-3,3.01446989000000016e1,5.97530712000000008e0,1.06743100000000002e1
1.41458699999999992e-3,1.11837134999999996e1,9.68527023000000042e-1,9.28985600000000034e0
1.41518000000000004e-3,1.46082642999999990e2,6.10262411000000000e1,2.65060900000000004e1
1.41576700000000007e-3,2.62078158999999999e1,4.73215812000000025e0,1.17546800000000005e1
1.41633300000000009e-3,3.01305568999999984e1,4.29341511999999970e0,1.08196399999999997e1
1.41646900000000006e-3,1.55640158999999993e1,2.09588911999999983e0,1.21224399999999992e1
1.41759599999999992e-3,3.65257938999999965e1,6.43648611999999964e0,9.58672600000000052e0
1.41912799999999997e-3,1.91982068999999989e1,1.85926012000000007e0,1.21230700000000002e1
1.42108199999999994e-3,2.31383592999999991e2,5.69595010999999971e1,6.94141900000000049e1
1.42193200000000010e-3,1.64393868999999988e1,1.76594812000000001e0,1.29152199999999997e1
1.42207500000000008e-3,4.36520529000000010e1,1.55028010999999992e1,1.35780899999999995e1
1.42290100000000007e-3,1.15134316999999999e1,8.15509518000000044e-1,1.01395700000000009e1
1.42594199999999992e-3,2.17796157999999984e1,2.62737811999999993e0,1.27108000000000008e1
1.42689599999999998e-3,4.86224897999999968e1,6.00663811999999986e0,1.16314899999999994e1
1.42905799999999998e-3,1.78017007999999990e1,6.61694911000000019e0,6.24241500000000027e0
1.43018500000000005e-3,3.60194102999999984e2,1.20643101000000001e2,1.27225800000000007e2
1.43105899999999993e-3,4.79403948000000000e1,3.10700310999999996e0,1.62130000000000010e1
1.43146599999999995e-3,3.43913578000000015e1,1.92997610999999991e0,1.70557799999999986e1
1.43295599999999999e-3,5.64796228000000013e1,1.17127210999999996e1,1.69707900000000009e1
1.43411300000000010e-3,5.99369427999999971e1,1.27642410999999996e1,1.80561599999999984e1
1.43441100000000002e-3,2.43363697999999999e1,4.64041810999999971e0,1.65952100000000016e1
1.43597499999999993e-3,1.34667872999999986e2,6.70019910999999979e1,2.62089999999999996e1
1.43619400000000001e-3,1.84652898000000008e1,1.76826810999999995e0,1.56774500000000003e1
1.43694000000000005e-3,2.72013597999999988e1,5.40584311000000017e0,1.30891300000000008e1
1.43830600000000009e-3,4.25102728000000027e1,1.17873611000000000e1,1.31744699999999995e1
1.44005700000000001e-3,1.34486945999999996e1,3.46506309000000012e-1,1.21218800000000009e1
1.44102500000000007e-3,2.02210327999999997e1,2.10267011000000004e0,1.17502399999999998e1
1.44233100000000004e-3,4.42409737999999990e1,5.54749211000000031e0,1.11999099999999991e1
1.44466800000000008e-3,4.16909258000000023e1,9.16386110999999914e0,9.47165299999999988e0
1.44561300000000011e-3,4.73960408000000015e1,5.60008910999999987e0,1.65920999999999985e1
1.44753000000000004e-3,3.09214787999999992e1,3.28525710999999987e0,1.28338199999999993e1
1.44901800000000005e-3,2.69569358000000001e1,3.46052410000000021e0,1.03509899999999995e1
1.44944100000000010e-3,6.13605987999999982e1,7.50335709999999967e0,1.44635200000000008e1
1.45041799999999998e-3,4.69262107999999998e1,2.81707909999999995e0,1.26895699999999998e1
1.45215300000000008e-3,6.69056848000000031e1,3.11272310000000019e0,1.57705900000000003e1
1.45312499999999999e-3,2.42603277999999989e1,3.44004310000000002e0,1.25859699999999997e1
1.45342299999999991e-3,4.86828727999999984e1,1.88343610999999989e1,1.23876600000000003e1
1.45374900000000006e-3,3.79332568000000023e1,4.96229510000000040e0,1.34600200000000001e1
1.45476099999999994e-3,3.28396198000000012e1,5.11755810000000011e0,1.25231700000000004e1
